Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Other Federal Reg. Exemption,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
13781-3425,1,"Tesla, Inc.",1-Day,,,JUL-2022,5YJ3E1EB5KF, ,N/A,Tesla,Model 3, ,2019, ,4145d75c5567505,88015, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,, , ,, , ,, , ,,, , ,,,No,ADAS,, , ,Y, , , , , ,,JUL-2022, ,JUL-2022,17:06, ,0c894593098a294,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Irondale, ,AL ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3424,1,"Tesla, Inc.",1-Day,,,JUL-2022,5YJ3E1EB0LF, ,N/A,Tesla,Model 3, ,2020, ,cfa61232f48f37d,27516, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,, , ,, , ,, , ,,, , ,,,No,ADAS,, , ,Y, , , , , ,,JUL-2022, ,JUL-2022,22:58, ,987aa232094a786,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
753-3423,1,"Kia America, Inc.",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
30434-3422,1,"Udelv, Inc.",No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
30412-3321,1,Cruise LLC,No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
1420-3420,1,"Volkswagen Group of America, Inc.",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
30792-3417,1,WeRide Corp,No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
540-3415,1,"General Motors, LLC",No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
540-3414,1,"General Motors, LLC",No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
31030-3412,1,Dominion Energy,No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
883-3411,1,"Mitsubishi Motors North America, Inc.",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
5341-3410,1,WABCO USA LLC,No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
10516-3409,1,"ZF North America, Inc.",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
945-3408,1,"Nissan North America, Inc.",No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
31092-3407,1,"Einride AB, Nordic Innovation House",No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
10039-3261,3,"BMW of North America, LLC",Update,7,2022,JUL-2022,WBA53BJ08NC, ,N/A,BMW,540i, ,2022, ,a7c7ebd42ad7f0a,2273, ,Consumer,,Y, ,, , ,, , ,, , ,,, , ,,,No,"Unknown, see Narrative",, ,Y, , , , , , ,,JUN-2022, ,JUN-2022,13:27, ,a16e8321a043d3c,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Watermill, ,NY ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Heavy Truck,Minor,No,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,No,Yes,Unknown,,Y, , , , , ,Y, , ,Y, , , , , , , , , ,Y,Unknown,,Y,Yes,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"Customer narrative:  [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]
BMW comment:  [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
1422-3406,1,"Volvo Car USA, LLC",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
855-3405,1,"Mercedes-Benz USA, LLC",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
273-3404,1,"Chrysler (FCA US, LLC)",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
10767-3403,1,"Bentley Motors, Inc.",No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
19901-3402,1,Valeo,No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
1421-3401,1,Volvo Trucks North America,No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
11196-3383,1,"Denso International America, Inc.",No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
837-3399,1,"Maserati North America, Inc.",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
1042-3398,1,"Porsche Cars North America, Inc.",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
30451-3397,1,Gatik AI Inc.,No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
1550-3396,1,Lamborghini (Automobili Lamborghini),No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
30353-3395,1,Magna International Inc.,No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
30930-3394,1,MANDO Mobility Solutions,No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
31099-3393,1,"Telenav, Inc.",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
988-3392,1,PACCAR Incorporated,No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
30793-3391,1,"Woven Planet North America, Inc.",No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
13781-3390,1,"Tesla, Inc.",1-Day,,,JUL-2022,5YJXCAE44LF, ,N/A,Tesla,Model X, ,2020, ,8f04a24b79594a0,16572, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,, , ,, , ,, , ,,, , ,,,No,ADAS,, , ,Y, , , , , ,,JUL-2022, ,JUL-2022,20:55, ,52a6ee6250f782c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Salem, ,WI ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30533-3388,1,STEER Tech,No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
31096-3387,1,"MV Transportation, Inc",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
11199-3386,1,"Continental Automotive Systems, Inc.",No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
30634-3385,1,PlusAI Inc,No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
12381-3384,1,"Daimler Trucks North America, LLC",No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
30310-3381,1,First Transit,No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
30370-3372,1,TuSimple,No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
10561-3370,1,APTIV,No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
29229-3368,1,"Lyft, Inc.",No New or Updated Incident Reports,6,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
13781-3366,1,"Tesla, Inc.",1-Day,,,JUL-2022,5YJSA1E27JF, ,N/A,Tesla,Model S, ,2018, ,c8df84f01b05b34,30062, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,, , ,, , ,, , ,,, , ,,,No,ADAS,, , ,Y, , , , , ,,JUL-2022, ,JUL-2022,21:16, ,9e02dda65e974f2,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Dallas, ,TX ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-3365,1,"Tesla, Inc.",1-Day,,,JUL-2022,5YJ3E1EA4MF, ,N/A,Tesla,Model 3, ,2021, ,bdede3ce824a2a0,9908, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,, , ,, , ,, , ,,, , ,,,No,ADAS,, , ,Y, , , , , ,,JUL-2022, ,JUL-2022,01:03, ,dd24bba56c0cc2c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30711-3364,1,Pony.ai,No New or Updated Incident Reports,7,2022,JUL-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,,
13781-3363,1,"Tesla, Inc.",1-Day,,,JUL-2022,5YJYGDEE4MF, ,N/A,Tesla,Model Y, ,2021, ,1adc57b1ccac2be,40473, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,, , ,, , ,, , ,,, , ,,,No,ADAS,, , ,Y, , , , , ,,JUL-2022, ,JUL-2022,02:50, ,48ea6c906f63f5f,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Marietta, ,GA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
