Year,Month,Make,Model,City,State,Hour,Rear Damage,Front Damage,Right Side Damage,Left Side Damage,Inside Damage,Lighting,Weather,Roadway Surface,Movement Preceding Collision
2022,7,Cruise,AV,San Francisco,CA ,2.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,7,Cruise,AV,San Francisco,CA ,0.0,0,0,0,0,0,Dark - Lighted,Weather - Rain,Wet,Stopped
2022,8,Chrysler,Pacifica,Tempe,AZ ,10.0,0,1,1,1,0,Daylight,Weather - Cloudy,Dry,Lane / Road Departure
2022,7,Jaguar,I-Pace,San Francisco,CA ,2.0,0,1,0,1,0,Dark - Lighted,Weather - Clear,Dry,Making Left Turn
2022,5,Lexus,RX450H,Arlington,TX ,16.0,0,0,1,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,7,Cruise,AV,San Francisco,CA ,0.0,0,0,0,0,0,Dark - Lighted,Weather - Rain,Wet,Stopped
2022,7,Cruise,AV,San Francisco,CA ,1.0,0,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,7,Cruise,AV,San Francisco,CA ,22.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,7,Cruise,AV,San Francisco,CA ,2.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,7,Jaguar,I-Pace,San Francisco,CA ,23.0,0,1,0,1,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,7,Jaguar,I-Pace,San Francisco,CA ,6.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,7,Freightliner,Cascadia,Santa Rosa,NM ,12.0,0,0,0,0,1,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,7,FREIGHTLINER,CASCADIA,Santa Rosa,NM ,12.0,0,0,0,0,1,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,7,Lucid,Dream,Belmont,CA ,3.0,1,1,0,1,0,Dark - Lighted,Weather - Clear,Dry,Lane / Road Departure
2022,7,FREIGHTLINER,CASCADIA,ALBUQUERQUE,NM ,16.0,0,0,1,0,0,Daylight,Weather - Cloudy,Dry,Proceeding Straight
2022,7,FREIGHTLINER,Cascadia,ALBUQUERQUE,NM ,16.0,0,0,1,0,0,Daylight,Weather - Cloudy,Dry,Proceeding Straight
2022,7,Jaguar,I-Pace,Phoenix,AZ ,9.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Making Left Turn
2022,7,Jaguar,I-Pace,Phoenix,AZ ,9.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Making Left Turn
2022,6,Jaguar,I-Pace,San Francisco,CA ,10.0,0,1,0,0,0,Daylight,Weather - Rain,Wet,Stopped
2022,6,Jaguar,I-Pace,San Francisco,CA ,7.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Stopped
2022,6,Ford,Escape,Pittsburgh,PA ,13.0,0,1,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,6,Ford,Escape,Miami,FL ,14.0,1,0,0,0,0,Daylight,Weather - Rain,Wet,Making Right Turn
2022,6,Jaguar,I-Pace,San Francisco,CA ,10.0,0,1,0,0,0,Daylight,Weather - Rain,Wet,Stopped
2022,6,Jaguar,I-Pace,San Francisco,CA ,7.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Stopped
2022,7,Jaguar,I-Pace,Tempe,AZ ,0.0,0,0,0,0,1,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,7,Jaguar,I-Pace,San Francisco,CA ,15.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,6,Lexus,RX 450h,Mountain View,CA ,15.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Making Right Turn
2022,6,Ford,Escape,Pittsburgh,PA ,13.0,0,1,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,6,Ford,Escape,Miami,FL ,14.0,1,0,0,0,0,Daylight,Weather - Rain,Wet,Making Right Turn
2022,6,Toyota,Highlander,San Francisco,CA ,14.0,0,0,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,6,Cruise,AV,San Francisco,CA ,10.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,6,Cruise,AV,San Francisco,CA ,10.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,6,Jaguar,I-Pace,San Francisco,CA ,12.0,0,0,0,0,1,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,6,Jaguar,I-Pace,San Francisco,CA ,12.0,0,0,0,0,1,Daylight,Weather - Clear,Dry,Proceeding Straight
2021,7,Ford,Fusion,Washington DC,DC ,9.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,6,Ford,Escape,Austin,TX ,16.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2022,6,Ford,Escape,Austin,TX ,16.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2022,5,Jaguar,I-Pace,San Francisco,CA ,13.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Making Left Turn
2022,5,Jaguar,I-Pace,San Francisco,CA ,9.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Making Right Turn
2022,5,Jaguar,I-Pace,San Francisco,CA ,13.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,5,Jaguar,I-Pace,San Francisco,CA ,13.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Making Left Turn
2022,5,Jaguar,I-Pace,San Francisco,CA ,9.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Making Right Turn
2022,5,Jaguar,I-Pace,San Francisco,CA ,13.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,4,International,LT625,Tucson,AZ ,15.0,0,1,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,5,Ford,Escape,WDC,DC ,8.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,5,Hyundai,Ioniq 5,Las Vegas,NV ,12.0,0,1,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,5,Mercedes-Benz,S350D,Commerce,CA ,15.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,"Other, see Narrative"
2022,5,Ford,Escape,WDC,DC ,8.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,5,Hyundai,Kona EV,Irvine,CA ,15.0,0,0,0,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,5,Lexus,RX450H,Arlington,TX ,16.0,0,0,1,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,6,Cruise,AV,San Francisco,CA ,23.0,1,0,1,1,0,Dark - Lighted,Weather - Clear,Dry,Making Left Turn
2022,6,Cruise,AV,San Francisco,CA ,23.0,1,0,1,1,0,Dark - Lighted,Weather - Clear,Dry,Making Left Turn
2022,6,Cruise,AV,San Francisco,CA ,1.0,0,1,0,1,0,Dark - Lighted,Weather - Clear,Dry,"Other, see Narrative"
2022,6,Cruise,AV,San Francisco,CA ,1.0,0,1,0,1,0,Dark - Lighted,Weather - Clear,Dry,"Other, see Narrative"
2022,2,Cruise,AV,San Francisco,CA ,0.0,0,1,1,0,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,5,Cruise,AV,San Francisco,CA ,4.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,2,Cruise,AV,San Francisco,CA ,0.0,0,1,1,0,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,5,Cruise,AV,San Francisco,CA ,4.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,5,Jaguar,I-Pace,Phoenix,AZ ,2.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,5,Jaguar,I-Pace,San Francisco,CA ,1.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,5,Jaguar,I-Pace,Phoenix,AZ ,1.0,0,0,0,0,1,Dark - Lighted,Weather - Clear,Dry,Making Left Turn
2022,5,Jaguar,I-Pace,Phoenix,AZ ,1.0,0,0,0,0,1,Dark - Lighted,Weather - Clear,Dry,Making Left Turn
2022,5,Jaguar,I-PACE,San Francisco,CA ,1.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,5,Peterbilt,579 Epiq,Ennis,TX ,15.0,0,1,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,5,Peterbilt,579 Epiq,Ennis,TX ,15.0,0,1,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,4,Jaguar,I-Pace,San Francisco,CA ,6.0,0,1,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,4,Jaguar,I-Pace,Phoenix,AZ ,23.0,0,1,0,0,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,4,Jaguar,I-Pace,San Francisco,CA ,8.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Stopped
2022,4,Toyota,Highlander,San Francisco,CA ,5.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,4,Hyundai,Kona EV,Miliptas,CA ,9.0,0,0,0,1,0,Daylight,Weather - Rain,Wet,Stopped
2022,4,INTERNATIONAL,LT 625,Tucson,AZ ,15.0,0,1,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,4,Cruise,AV,San Francisco,CA ,23.0,0,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,4,Cruise,AV,San Francisco,CA ,0.0,1,0,1,1,0,Dark - Lighted,Weather - Clear,Dry,"Other, see Narrative"
2022,4,Cruise,AV,San Francisco,CA ,3.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,"Other, see Narrative"
2022,4,Cruise,AV,San Francisco,CA ,0.0,0,1,1,0,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,4,Cruise,AV,San Francisco,CA ,1.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,"Other, see Narrative"
2022,4,Cruise,AV,San Francisco,CA ,3.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,"Other, see Narrative"
2022,4,Cruise,AV,San Francisco,CA ,0.0,1,0,1,1,0,Dark - Lighted,Weather - Clear,Dry,"Other, see Narrative"
2022,4,Cruise,AV,San Francisco,CA ,23.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,4,Cruise,AV,San Francisco,CA ,1.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,"Other, see Narrative"
2022,4,Cruise,AV,San Francisco,CA ,0.0,0,1,1,0,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,4,Cruise,AV,San Francisco,CA ,23.0,0,1,1,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,4,Cruise,AV,San Francisco,CA ,23.0,0,1,1,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,4,Jaguar,I-Pace,San Francisco,CA ,16.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,4,Jaguar,I-Pace,San Francisco,CA ,16.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,4,Jaguar,I-Pace,San Francisco,CA ,2.0,0,0,0,0,1,Dark - Lighted,Weather - Clear,Dry,Making Left Turn
2022,3,Cruise,AV,San Francisco,CA ,12.0,0,0,0,1,0,Daylight,Weather - Clear,Dry,Changing Lanes
2022,4,Jaguar,I-Pace,San Francisco,CA ,14.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,3,Cruise,AV,San Francisco,CA ,12.0,0,0,0,1,0,Daylight,Weather - Clear,Dry,Changing Lanes
2022,4,Jaguar,I-Pace,Phoenix,AZ ,18.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Making Right Turn
2022,3,Jaguar,I-Pace,San Francisco,CA ,12.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,3,Jaguar,I-Pace,Phoenix,AZ ,18.0,1,0,1,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,3,Jaguar,I-Pace,San Francisco,CA ,7.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,4,Jaguar,I-Pace,San Francisco,CA ,19.0,1,0,1,1,0,Dawn / Dusk,Weather - Clear,Dry,Stopped
2022,3,Ford,Fusion,Miami,FL ,12.0,1,0,0,0,0,Daylight,Weather - Cloudy,Wet,Stopped
2022,3,Toyota,Highlander,San Francisco,CA ,8.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Stopped
2022,3,Hyundai,Kona EV,Tustin,CA ,11.0,0,1,1,0,0,Daylight,Weather - Rain,Wet,Proceeding Straight
2022,3,Ford,Fusion,Miami,FL ,12.0,1,0,0,0,0,Daylight,Weather - Cloudy,Wet,Stopped
2022,4,Jeep,Grand Cherokee,Saint Clair,MI ,3.0,0,1,1,1,0,Dark - Unknown Lighting,Weather - Clear,Dry,Unknown
2022,3,Jaguar,I-Pace,San Francisco,CA ,11.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,4,Jaguar,I-Pace,San Francisco,CA ,2.0,0,1,0,0,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,3,Cruise,AV,San Francisco,CA ,2.0,0,1,0,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,3,Jaguar,I-Pace,Phoenix,AZ ,14.0,0,1,0,1,0,Daylight,Weather - Cloudy,Dry,Stopped
2022,3,Cruise,AV,San Francisco,CA ,2.0,0,1,0,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,3,Cruise,AV,San Francisco,CA ,13.0,1,0,0,0,0,Daylight,Weather - Cloudy,Dry,Proceeding Straight
2022,3,Cruise,AV,San Francisco,CA ,13.0,1,0,0,0,0,Daylight,Weather - Cloudy,Dry,Proceeding Straight
2022,3,Toyota,Highlander,San Francisco,CA ,15.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,3,Ford,Escape,Coral Gables,FL ,12.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,3,Mercedes-Benz,EQS 450 4Matic,Los Angeles,CA ,8.0,0,1,0,0,0,Daylight,Weather - Clear,Dry,"Other, see Narrative"
2022,3,Ford,Escape,Coral Gables,FL ,12.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,3,Jaguar,I-Pace,Phoenix,AZ ,21.0,1,0,1,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,2,Jaguar,I-Pace,San Francisco,CA ,13.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,2,Jaguar,I-Pace,San Francisco,CA ,0.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,2,Jaguar,I-Pace,San Francisco,CA ,19.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,2,Jaguar,I-Pace,San Francisco,CA ,15.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,2,Jaguar,I-Pace,San Francisco,CA ,15.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2022,2,Jaguar,I-Pace,San Francisco,CA ,8.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2022,2,Ford,Fusion,Washington DC,DC ,8.0,1,0,0,0,0,Daylight,Weather - Cloudy,Dry,Stopped
2022,2,Toyota,Highlander,San Francisco,CA ,20.0,1,0,0,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,2,Ford,Fusion,Washington DC,DC ,8.0,1,0,0,0,0,Daylight,Weather - Cloudy,Dry,Stopped
2022,2,Peterbilt,579 Epiq,Sacaton,AZ ,10.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,2,Jaguar,I-Pace,San Francisco,CA ,17.0,1,0,0,1,0,Dawn / Dusk,Weather - Clear,Dry,Proceeding Straight
2022,1,Jaguar,I-Pace,San Francisco,CA ,2.0,0,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,1,Jaguar,I-Pace,San Francisco,CA ,6.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,1,Jaguar,I-Pace,San Francisco,CA ,14.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,1,Jaguar,I-Pace,San Francisco,CA ,9.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,1,Toyota,Highlander,San Francisco,CA ,8.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2022,1,Cruise,AV,San Francisco,CA ,13.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,1,Cruise,AV,San Francisco,CA ,13.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,2,Peterbilt,579 Epiq,Sacaton,AZ ,10.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2022,2,Jaguar,I-Pace,San Francisco,CA ,17.0,1,0,0,1,0,Dawn / Dusk,Weather - Clear,Dry,Proceeding Straight
2022,1,Jaguar,I-Pace,San Francisco,CA ,20.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,1,Ford,Escape,Miami,FL ,12.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Making Right Turn
2022,1,Ford,Escape,Miami,FL ,12.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Making Right Turn
2022,1,Cruise,AV,San Francisco,CA ,3.0,0,1,1,0,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,1,Cruise,AV,San Francisco,CA ,3.0,0,1,1,0,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,1,Jaguar,I-Pace,San Francisco,CA ,2.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,1,Jaguar,I-Pace,San Francisco,CA ,20.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2022,1,Jaguar,I-Pace,San Francisco,CA ,17.0,0,1,1,1,0,Dawn / Dusk,Weather - Clear,Dry,Proceeding Straight
2022,1,Jaguar,I-Pace,San Francisco,CA ,17.0,0,1,1,1,0,Dawn / Dusk,Weather - Clear,Dry,Proceeding Straight
2022,1,Jaguar,I-Pace,San Francisco,CA ,2.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Proceeding Straight
2022,1,Jaguar,I-Pace,San Francisco,CA ,17.0,0,1,1,1,0,Dawn / Dusk,Weather - Clear,Dry,Proceeding Straight
2021,12,Jaguar,I-Pace,San Francisco,CA ,12.0,1,0,1,0,0,Daylight,Weather - Cloudy,Dry,Stopped
2021,12,Jaguar,I-Pace,San Francisco,CA ,10.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2021,12,Toyota,Highlander,Las Vegas,NV ,22.0,0,1,1,0,0,Dark - Lighted,Weather - Cloudy,Wet,Proceeding Straight
2021,12,Jaguar,I-Pace,San Francisco,CA ,10.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2021,12,Jaguar,I-Pace,San Francisco,CA ,12.0,1,0,1,0,0,Daylight,Weather - Cloudy,Dry,Stopped
2021,12,Cruise,AV,San Francisco,CA ,16.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2021,11,Cruise,AV,San Francisco,CA ,7.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2021,12,Cruise,AV,San Francisco,CA ,17.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,12,Cruise,AV,San Francisco,CA ,18.0,0,1,0,1,0,Dark - Lighted,Weather - Rain,Wet,Proceeding Straight
2021,11,Cruise,AV,San Francisco,CA ,7.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2021,12,Cruise,AV,San Francisco,CA ,17.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,12,Cruise,AV,San Francisco,CA ,16.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2021,12,Cruise,AV,San Francisco,CA ,18.0,0,1,0,1,0,Dark - Lighted,Weather - Rain,Wet,Proceeding Straight
2021,12,Jaguar,I-Pace,San Francisco,CA ,10.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2021,12,Jaguar,I-Pace,San Francisco,CA ,10.0,1,0,1,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,12,Jaguar,I-Pace,San Francisco,CA ,10.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,1.0,0,1,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,13.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,11.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2021,11,Chrysler,Pacifica,Chandler,AZ ,18.0,1,0,0,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,10,Hyundai,Kona EV,Fremont,CA ,10.0,0,1,0,0,1,Daylight,Weather - Clear,Dry,Changing Lanes
2021,11,Chrysler,Pacifica,Chandler,AZ ,18.0,1,0,0,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,11.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,13.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,1.0,0,1,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,18.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,12,Jaguar,I-Pace,San Francisco,CA ,16.0,0,1,0,1,0,Daylight,Weather - Cloudy,Dry,Proceeding Straight
2021,11,Chevrolet,Bolt,San Francisco,CA ,15.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2021,11,Jaguar,I-Pace,San Francisco,CA ,18.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,20.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,Phoenix,AZ ,0.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,Phoenix,AZ ,0.0,1,0,1,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,20.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,20.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,18.0,1,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,2.0,1,0,1,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,Phoenix,AZ ,0.0,1,0,1,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,11,Chevrolet,Bolt,San Francisco,CA ,16.0,0,1,1,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2021,11,Jaguar,I-Pace,San Francisco,CA ,16.0,1,0,0,1,0,Daylight,Weather - Cloudy,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,16.0,1,0,0,1,0,Daylight,Weather - Cloudy,Dry,Stopped
2021,10,Jaguar,I-Pace,San Francisco,CA ,21.0,0,1,0,0,0,Dark - Lighted,Weather - Clear,Dry,Making Left Turn
2021,10,Jaguar,I-Pace,San Francisco,CA ,12.0,0,1,1,0,0,Daylight,Weather - Clear,Dry,Changing Lanes
2021,10,Jaguar,I-Pace,San Francisco,CA ,12.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2021,10,Jaguar,I-Pace,San Francisco,CA ,18.0,0,1,1,0,0,Dawn / Dusk,Weather - Clear,Dry,Stopped
2021,10,Chrysler,Pacifica,Mesa,AZ ,13.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Parked
2021,10,Jaguar,I-Pace,San Francisco,CA ,12.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2021,10,Toyota,Highlander,San Francisco,CA ,15.0,0,1,0,1,0,Daylight,Weather - Cloudy,Unknown,Proceeding Straight
2021,10,Jaguar,I-Pace,San Francisco,CA ,21.0,0,1,0,0,0,Dark - Lighted,Weather - Clear,Dry,Making Left Turn
2021,10,Jaguar,I-Pace,San Francisco,CA ,12.0,0,1,1,0,0,Daylight,Weather - Clear,Dry,Changing Lanes
2021,10,Jaguar,I-Pace,San Francisco,CA ,18.0,0,1,1,0,0,Dawn / Dusk,Weather - Clear,Dry,Stopped
2021,10,Chevrolet,Bolt,San Francisco,CA ,1.0,0,1,0,0,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,10,Ford,Escape,Palo Alto,CA ,14.0,1,0,0,1,0,Daylight,Weather - Cloudy,Dry,Making Right Turn
2021,10,EZ10,GEN2,Golden,CO ,8.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Stopped
2021,10,EZ10,GEN2,Golden,CO ,15.0,0,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2021,11,Nissan,Leaf SL,San Jose,CA ,15.0,1,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2021,10,Ford,Escape,Palo Alto,CA ,14.0,1,0,0,1,0,Daylight,Weather - Cloudy,Dry,Making Right Turn
2021,10,Hyundai,Kona/EV,Fremont,CA ,10.0,0,1,0,0,1,Daylight,Weather - Clear,Dry,Changing Lanes
2021,10,EZ10,GEN2,Golden,CO ,15.0,0,0,0,0,0,Daylight,Weather - Clear,Dry,Stopped
2021,10,EZ10,GEN2,Golden,CO ,8.0,1,0,1,1,0,Daylight,Weather - Clear,Dry,Stopped
2021,11,Jaguar,I-Pace,San Francisco,CA ,16.0,1,0,0,1,0,Daylight,Weather - Cloudy,Dry,Stopped
2021,10,Chrysler,Pacifica,Chandler,AZ ,14.0,0,1,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2021,10,Chrysler,Pacifica,Chandler,AZ ,14.0,0,1,0,1,0,Daylight,Weather - Clear,Dry,Proceeding Straight
2021,9,Jaguar,I-Pace,San Francisco,CA ,11.0,1,0,1,0,0,Daylight,Weather - Clear,Dry,Stopped
2021,9,Chrysler,Pacifica,Tempe,AZ ,1.0,0,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
2021,9,Jaguar,I-Pace,San Francisco,CA ,12.0,0,1,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2021,9,Jaguar,I-Pace,Sann Francisco,CA ,17.0,0,1,0,1,0,Daylight,Weather - Clear,Dry,Making Left Turn
2021,9,Jaguar,I-Pace,San Francisco,CA ,1.0,1,0,1,0,0,Dark - Not Lighted,Weather - Clear,Dry,Backing
2021,9,Chrysler,Pacifica,Tempe,AZ ,13.0,1,0,0,1,0,Daylight,Weather - Clear,Dry,Stopped
2021,9,Chrysler,Pacifica,Tempe,AZ ,1.0,0,0,0,1,0,Dark - Lighted,Weather - Clear,Dry,Stopped
